Year,School Name,Suburb,Sector,Type,Latitude,Longitude,Remoteness,Remoteness Category,LGA
2020,Lindenow Primary School,LINDENOW,Government,Primary,-37.800879,147.453266,2,Outer Regional,East Gippsland (S)
2020,Broadford Primary School,BROADFORD,Government,Primary,-37.20257,145.046301,1,Inner Regional,Mitchell (S)
2020,Murchison Primary School,MURCHISON,Government,Primary,-36.61718,145.214287,1,Inner Regional,Greater Shepparton (C)
2020,Panton Hill Primary School,PANTON HILL,Government,Primary,-37.64150892,145.2397027,0,Major Cities,Nillumbik (S)
2020,Glen Park Primary School,GLEN PARK,Government,Primary,-37.5247,143.935,1,Inner Regional,Moorabool (S)
2020,Concongella Primary School,CONCONGELLA,Government,Primary,-37.049558,142.822316,1,Inner Regional,Northern Grampians (S)
2020,Bruthen Primary School,BRUTHEN,Government,Primary,-37.704214,147.833492,2,Outer Regional,East Gippsland (S)
2020,Swan Hill Primary School,SWAN HILL,Government,Primary,-35.346911,143.54325,2,Outer Regional,Swan Hill (RC)
2020,Porepunkah Primary School,POREPUNKAH,Government,Primary,-36.699486,146.911022,2,Outer Regional,Alpine (S)
2020,Leopold Primary School,LEOPOLD,Government,Primary,-38.18689,144.464536,0,Major Cities,Greater Geelong (C)
2020,Inverleigh Primary School,INVERLEIGH,Government,Primary,-38.10094228,144.0546877,1,Inner Regional,Golden Plains (S)
2020,Glen Iris Primary School,GLEN IRIS,Government,Primary,-37.860436,145.065883,0,Major Cities,Boroondara (C)
2020,Trawalla Primary School,TRAWALLA,Government,Primary,-37.437731,143.469859,1,Inner Regional,Pyrenees (S)
2020,Quarry Hill Primary School,QUARRY HILL,Government,Primary,-36.77507,144.280277,1,Inner Regional,Greater Bendigo (C)
2020,Sebastopol Primary School,SEBASTOPOL,Government,Primary,-37.59643401,143.844719,1,Inner Regional,Ballarat (C)
2020,Woodside Primary School,WOODSIDE,Government,Primary,-38.526681,146.87668,2,Outer Regional,Wellington (S)
2020,Noorat Primary School,NOORAT,Government,Primary,-38.190751,142.928735,1,Inner Regional,Corangamite (S)
2020,Albert Park Primary School,ALBERT PARK,Government,Primary,-37.841787,144.952395,0,Major Cities,Port Phillip (C)
2020,Williamstown Primary School,WILLIAMSTOWN,Government,Primary,-37.8639898,144.8997536,0,Major Cities,Hobsons Bay (C)
2020,Boneo Primary School,BONEO,Government,Primary,-38.412073,144.886977,1,Inner Regional,Mornington Peninsula (S)
2020,Queenscliff Primary School,QUEENSCLIFF,Government,Primary,-38.2672568,144.6560694,1,Inner Regional,Queenscliffe (B)
2020,Portland North Primary School,PORTLAND NORTH,Government,Primary,-38.317639,141.572331,2,Outer Regional,Glenelg (S)
2020,Timor Primary School,TIMOR,Government,Primary,-36.984224,143.711987,1,Inner Regional,Central Goldfields (S)
2020,Apsley Primary School,APSLEY,Government,Primary,-36.973706,141.082487,2,Outer Regional,West Wimmera (S)
2020,Strathfieldsaye Primary School,STRATHFIELDSAYE,Government,Primary,-36.804386,144.352731,1,Inner Regional,Greater Bendigo (C)
2020,Skye Primary School,SKYE,Government,Primary,-38.117707,145.201245,0,Major Cities,Frankston (C)
2020,Tooborac Primary School,TOOBORAC,Government,Primary,-37.039779,144.798145,1,Inner Regional,Mitchell (S)
2020,Lucknow Primary School,BAIRNSDALE,Government,Primary,-37.812667,147.630748,2,Outer Regional,East Gippsland (S)
2020,Upper Plenty Primary School,UPPER PLENTY,Government,Primary,-37.423711,145.057874,1,Inner Regional,Mitchell (S)
2020,Carlton North Primary School,CARLTON NORTH,Government,Primary,-37.791064,144.973028,0,Major Cities,Yarra (C)
2020,Maldon Primary School,MALDON,Government,Primary,-36.995039,144.065814,1,Inner Regional,Mount Alexander (S)
2020,Woori Yallock Primary School,WOORI YALLOCK,Government,Primary,-37.77737209,145.5326881,1,Inner Regional,Yarra Ranges (S)
2020,Moyston Primary School,MOYSTON,Government,Primary,-37.301664,142.76785,1,Inner Regional,Ararat (RC)
2020,Buninyong Primary School,BUNINYONG,Government,Primary,-37.65410344,143.8857746,1,Inner Regional,Ballarat (C)
2020,Buninyong Primary School-Scotsburn Primary School,SCOTSBURN,Government,Primary,-37.67026528,143.9295027,1,Inner Regional,Ballarat (C)
2020,Marysville Primary School,MARYSVILLE,Government,Primary,-37.511982,145.748939,1,Inner Regional,Murrindindi (S)
2020,Langley Primary School,LANGLEY,Government,Primary,-37.17118,144.489657,1,Inner Regional,Mount Alexander (S)
2020,Wandong Primary School,WANDONG,Government,Primary,-37.360304,145.027861,1,Inner Regional,Mitchell (S)
2020,Cowes Primary School,COWES,Government,Primary,-38.456278,145.241315,1,Inner Regional,Bass Coast (S)
2020,Bullarto Primary School,BULLARTO,Government,Primary,-37.405379,144.218221,1,Inner Regional,Hepburn (S)
2020,Lismore Primary School,LISMORE,Government,Primary,-37.95459656,143.3392983,2,Outer Regional,Corangamite (S)
2020,Lower Plenty Primary School,LOWER PLENTY,Government,Primary,-37.725816,145.116206,0,Major Cities,Banyule (C)
2020,Specimen Hill Primary School,GOLDEN SQUARE,Government,Primary,-36.762065,144.248897,1,Inner Regional,Greater Bendigo (C)
2020,Bolwarra Primary School,BOLWARRA,Government,Primary,-38.281613,141.613797,2,Outer Regional,Glenelg (S)
2020,Navarre Primary School,NAVARRE,Government,Primary,-36.900737,143.111337,2,Outer Regional,Northern Grampians (S)
2020,Warracknabeal Primary School,WARRACKNABEAL,Government,Primary,-36.257875,142.391263,2,Outer Regional,Yarriambiack (S)
2020,Moyhu Primary School,MOYHU,Government,Primary,-36.593173,146.383087,1,Inner Regional,Wangaratta (RC)
2020,Natte Yallock Primary School,NATTE YALLOCK,Government,Primary,-36.942129,143.468003,1,Inner Regional,Pyrenees (S)
2020,Clifton Hill Primary School,CLIFTON HILL,Government,Primary,-37.792308,144.989245,0,Major Cities,Yarra (C)
2020,Christmas Hills Primary School,CHRISTMAS HILLS,Government,Primary,-37.65393692,145.3041635,1,Inner Regional,Nillumbik (S)
2020,Tallangatta Primary School,TALLANGATTA,Government,Primary,-36.21479715,147.1741969,2,Outer Regional,Towong (S)
2020,Kialla Central Primary School,KIALLA,Government,Primary,-36.452632,145.430827,1,Inner Regional,Greater Shepparton (C)
2020,Mount Eliza Primary School,MOUNT ELIZA,Government,Primary,-38.1953757,145.0919209,0,Major Cities,Mornington Peninsula (S)
2020,San Remo Primary School,SAN REMO,Government,Primary,-38.523852,145.369453,1,Inner Regional,Bass Coast (S)
2020,Dimboola Primary School,DIMBOOLA,Government,Primary,-36.453364,142.030403,2,Outer Regional,Hindmarsh (S)
2020,Whorouly Primary School,WHOROULY,Government,Primary,-36.505442,146.586653,1,Inner Regional,Wangaratta (RC)
2020,Merrijig Primary School,MERRIJIG,Government,Primary,-37.102798,146.25688,2,Outer Regional,Mansfield (S)
2020,Lethbridge Primary School,LETHBRIDGE,Government,Primary,-37.96927133,144.1344294,1,Inner Regional,Golden Plains (S)
2020,Oxley Primary School,OXLEY,Government,Primary,-36.441561,146.360637,1,Inner Regional,Wangaratta (RC)
2020,Northcote Primary School,NORTHCOTE,Government,Primary,-37.771758,144.99688,0,Major Cities,Darebin (C)
2020,North Melbourne Primary School,NORTH MELBOURNE,Government,Primary,-37.798613,144.950779,0,Major Cities,Melbourne (C)
2020,Dandenong Primary School,DANDENONG,Government,Primary,-37.987917,145.219821,0,Major Cities,Greater Dandenong (C)
2020,Malmsbury Primary School,MALMSBURY,Government,Primary,-37.187026,144.387533,1,Inner Regional,Macedon Ranges (S)
2020,Williamstown North Primary School,WILLIAMSTOWN,Government,Primary,-37.855902,144.891757,0,Major Cities,Hobsons Bay (C)
2020,Kerang Primary School,KERANG,Government,Primary,-35.731693,143.921138,2,Outer Regional,Gannawarra (S)
2020,Drouin West Primary School,DROUIN WEST,Government,Primary,-38.087115,145.871719,1,Inner Regional,Baw Baw (S)
2020,Meredith Primary School,MEREDITH,Government,Primary,-37.84271017,144.0778091,1,Inner Regional,Golden Plains (S)
2020,Edi Upper Primary School,EDI UPPER,Government,Primary,-36.706471,146.448811,2,Outer Regional,Wangaratta (RC)
2020,Eaglehawk North Primary School,EAGLEHAWK,Government,Primary,-36.706762,144.237274,1,Inner Regional,Greater Bendigo (C)
2020,Mooroopna Primary School,MOOROOPNA,Government,Primary,-36.391363,145.360292,1,Inner Regional,Greater Shepparton (C)
2020,Cairnlea Park Primary School,CAIRNLEA,Government,Primary,-37.757556,144.787257,0,Major Cities,Brimbank (C)
2020,Ballan Primary School,BALLAN,Government,Primary,-37.60168009,144.2311016,1,Inner Regional,Moorabool (S)
2020,Mount Pleasant Primary School,BALLARAT,Government,Primary,-37.577805,143.857784,1,Inner Regional,Ballarat (C)
2020,Tatura Primary School,TATURA,Government,Primary,-36.444966,145.229923,1,Inner Regional,Greater Shepparton (C)
2020,Toolamba Primary School,TOOLAMBA,Government,Primary,-36.490521,145.344182,1,Inner Regional,Greater Shepparton (C)
2020,Harston Primary School,TATURA,Government,Primary,-36.470108,145.141851,1,Inner Regional,Greater Shepparton (C)
2020,Osbornes Flat Primary School,OSBORNES FLAT,Government,Primary,-36.31716,146.892571,1,Inner Regional,Indigo (S)
2020,Frankston Primary School,FRANKSTON,Government,Primary,-38.14755735,145.1240309,0,Major Cities,Frankston (C)
2020,Donald Primary School,DONALD,Government,Primary,-36.367208,142.984628,2,Outer Regional,Buloke (S)
2020,Beveridge Primary School,BEVERIDGE,Government,Primary,-37.47299367,144.9776289,0,Major Cities,Mitchell (S)
2020,Epping Primary School,EPPING,Government,Primary,-37.64485061,145.0255944,0,Major Cities,Whittlesea (C)
2020,St Kilda Primary School,ST KILDA,Government,Primary,-37.8693,144.988,0,Major Cities,Port Phillip (C)
2020,Cape Clear Primary School,CAPE CLEAR,Government,Primary,-37.79195536,143.6082053,1,Inner Regional,Golden Plains (S)
2020,Warburton Primary School,WARBURTON,Government,Primary,-37.75580451,145.7017044,1,Inner Regional,Yarra Ranges (S)
2020,Tallarook Primary School,TALLAROOK,Government,Primary,-37.096764,145.10067,1,Inner Regional,Mitchell (S)
2020,Barnawartha Primary School,BARNAWARTHA,Government,Primary,-36.101309,146.675889,1,Inner Regional,Indigo (S)
2020,Fitzroy North Primary School,FITZROY NORTH,Government,Primary,-37.78502,144.984149,0,Major Cities,Yarra (C)
2020,Ashby Primary School,GEELONG WEST,Government,Primary,-38.138701,144.347375,0,Major Cities,Greater Geelong (C)
2020,Preston Primary School,PRESTON,Government,Primary,-37.730548,145.01031,0,Major Cities,Darebin (C)
2020,Tooradin Primary School,TOORADIN,Government,Primary,-38.207631,145.378493,1,Inner Regional,Casey (C)
2020,Glenferrie Primary School,HAWTHORN,Government,Primary,-37.824042,145.033857,0,Major Cities,Boroondara (C)
2020,Elmore Primary School,ELMORE,Government,Primary,-36.497198,144.608912,1,Inner Regional,Greater Bendigo (C)
2020,Dookie Primary School,DOOKIE,Government,Primary,-36.331067,145.682794,1,Inner Regional,Greater Shepparton (C)
2020,Brighton Primary School,BRIGHTON,Government,Primary,-37.911753,145.002234,0,Major Cities,Bayside (C)
2020,Natimuk Primary School,NATIMUK,Government,Primary,-36.7414199,141.9503852,2,Outer Regional,Horsham (RC)
2020,Murtoa College,MURTOA,Government,Combined,-36.623495,142.475745,2,Outer Regional,Yarriambiack (S)
2020,Big Hill Primary School,BIG HILL,Government,Primary,-36.830373,144.241609,1,Inner Regional,Greater Bendigo (C)
2020,Clunes Primary School,CLUNES,Government,Primary,-37.2907506,143.7921149,1,Inner Regional,Hepburn (S)
2020,Marnoo Primary School,MARNOO,Government,Primary,-36.676853,142.870353,2,Outer Regional,Northern Grampians (S)
2020,Beechworth Primary School,BEECHWORTH,Government,Primary,-36.355433,146.693567,1,Inner Regional,Indigo (S)
2020,Ardmona Primary School,ARDMONA,Government,Primary,-36.385458,145.313066,1,Inner Regional,Greater Shepparton (C)
2020,Kilmore Primary School,KILMORE,Government,Primary,-37.295768,144.947521,1,Inner Regional,Mitchell (S)
2020,Macarthur Primary School,MACARTHUR,Government,Primary,-38.030878,142.001473,2,Outer Regional,Moyne (S)
2020,Barwon Heads Primary School,BARWON HEADS,Government,Primary,-38.28106699,144.4872092,1,Inner Regional,Greater Geelong (C)
2020,Keilor Primary School,KEILOR,Government,Primary,-37.716868,144.835887,0,Major Cities,Brimbank (C)
2020,Dunolly Primary School,DUNOLLY,Government,Primary,-36.851552,143.733581,1,Inner Regional,Central Goldfields (S)
2020,Springhurst Primary School,SPRINGHURST,Government,Primary,-36.184673,146.468103,1,Inner Regional,Wangaratta (RC)
2020,Dixons Creek Primary School,DIXONS CREEK,Government,Primary,-37.59234,145.413517,1,Inner Regional,Yarra Ranges (S)
2020,Trentham District Primary School,TRENTHAM,Government,Primary,-37.38796656,144.3280953,1,Inner Regional,Hepburn (S)
2020,Warrenheip Primary School,WARRENHEIP,Government,Primary,-37.57391565,143.9279491,1,Inner Regional,Ballarat (C)
2020,Maiden Gully Primary School,MAIDEN GULLY,Government,Primary,-36.744472,144.210192,1,Inner Regional,Greater Bendigo (C)
2020,Rupanyup Primary School,RUPANYUP,Government,Primary,-36.632224,142.628612,2,Outer Regional,Yarriambiack (S)
2020,Goornong Primary School,GOORNONG,Government,Primary,-36.616872,144.505155,1,Inner Regional,Greater Bendigo (C)
2020,Oakleigh Primary School,OAKLEIGH,Government,Primary,-37.894474,145.088615,0,Major Cities,Monash (C)
2020,Ceres Primary School,CERES,Government,Primary,-38.173549,144.266732,1,Inner Regional,Greater Geelong (C)
2020,Malvern Central School,MALVERN,Government,Primary,-37.856009,145.034401,0,Major Cities,Stonnington (C)
2020,Daylesford Primary School,DAYLESFORD,Government,Primary,-37.34510484,144.1415552,1,Inner Regional,Hepburn (S)
2020,Mooroopna North Primary School,MOOROOPNA,Government,Primary,-36.329139,145.298488,1,Inner Regional,Greater Shepparton (C)
2020,Swan Reach Primary School,SWAN REACH,Government,Primary,-37.821077,147.864786,2,Outer Regional,East Gippsland (S)
2020,Amphitheatre Primary School,AMPHITHEATRE,Government,Primary,-37.184128,143.399236,1,Inner Regional,Pyrenees (S)
2020,Deans Marsh Primary School,DEANS MARSH,Government,Primary,-38.39987507,143.8857511,1,Inner Regional,Surf Coast (S)
2020,Drysdale Primary School,DRYSDALE,Government,Primary,-38.169163,144.571747,1,Inner Regional,Greater Geelong (C)
2020,St Arnaud Primary School,ST ARNAUD,Government,Primary,-36.6102,143.257542,2,Outer Regional,Northern Grampians (S)
2020,Nullawarre and District Primary School,NULLAWARRE,Government,Primary,-38.466755,142.734429,1,Inner Regional,Moyne (S)
2020,Macedon Primary School,MACEDON,Government,Primary,-37.41869064,144.5626788,1,Inner Regional,Macedon Ranges (S)
2020,Arthurs Creek Primary School,ARTHURS CREEK,Government,Primary,-37.57900478,145.2025016,1,Inner Regional,Nillumbik (S)
2020,Rye Primary School,RYE,Government,Primary,-38.373116,144.823824,0,Major Cities,Mornington Peninsula (S)
2020,Buxton Primary School,BUXTON,Government,Primary,-37.4214,145.709,1,Inner Regional,Murrindindi (S)
2020,Moonambel Primary School,MOONAMBEL,Government,Primary,-36.989858,143.320743,1,Inner Regional,Pyrenees (S)
2020,Longford Primary School,LONGFORD,Government,Primary,-38.169564,147.088411,1,Inner Regional,Wellington (S)
2020,Harkaway Primary School,HARKAWAY,Government,Primary,-38.001041,145.345296,0,Major Cities,Casey (C)
2020,Balnarring Primary School,BALNARRING,Government,Primary,-38.376257,145.122985,0,Major Cities,Mornington Peninsula (S)
2020,Carraragarmungee Primary School,LONDRIGAN,Government,Primary,-36.328898,146.460861,1,Inner Regional,Wangaratta (RC)
2020,Euroa Primary School,EUROA,Government,Primary,-36.755962,145.572076,1,Inner Regional,Strathbogie (S)
2020,Pyramid Hill College,PYRAMID HILL,Government,Combined,-36.04736,144.113679,2,Outer Regional,Loddon (S)
2020,Shepparton East Primary School,SHEPPARTON EAST,Government,Primary,-36.399933,145.479249,1,Inner Regional,Greater Shepparton (C)
2020,Nicholson Primary School,NICHOLSON,Government,Primary,-37.815776,147.747912,2,Outer Regional,East Gippsland (S)
2020,Kialla West Primary School,KIALLA WEST,Government,Primary,-36.466006,145.389455,1,Inner Regional,Greater Shepparton (C)
2020,Miners Rest Primary School,MINERS REST,Government,Primary,-37.47791092,143.7952382,1,Inner Regional,Ballarat (C)
2020,Glenrowan Primary School,GLENROWAN,Government,Primary,-36.460189,146.222337,1,Inner Regional,Wangaratta (RC)
2020,Warrnambool Primary School,WARRNAMBOOL,Government,Primary,-38.377278,142.482572,1,Inner Regional,Warrnambool (C)
2020,Devenish Primary School,DEVENISH,Government,Primary,-36.32654,145.894335,1,Inner Regional,Benalla (RC)
2020,Undera Primary School,UNDERA,Government,Primary,-36.276362,145.21893,1,Inner Regional,Greater Shepparton (C)
2020,Dederang Primary School,DEDERANG,Government,Primary,-36.469255,147.015314,1,Inner Regional,Alpine (S)
2020,Eppalock Primary School,AXE CREEK,Government,Primary,-36.841773,144.387727,1,Inner Regional,Greater Bendigo (C)
2020,Silvan Primary School,SILVAN,Government,Primary,-37.82450788,145.4224628,0,Major Cities,Yarra Ranges (S)
2020,Wendouree Primary School,WENDOUREE,Government,Primary,-37.53921193,143.8284199,1,Inner Regional,Ballarat (C)
2020,Lancaster Primary School,LANCASTER,Government,Primary,-36.31325,145.132822,1,Inner Regional,Campaspe (S)
2020,Raywood Primary School,RAYWOOD,Government,Primary,-36.539577,144.204946,1,Inner Regional,Greater Bendigo (C)
2020,Drummond Primary School,DRUMMOND,Government,Primary,-37.23569513,144.3301844,1,Inner Regional,Hepburn (S)
2020,Puckapunyal Primary School,PUCKAPUNYAL,Government,Primary,-37.00263,145.033509,1,Inner Regional,Mitchell (S)
2020,Landsborough Primary School,LANDSBOROUGH,Government,Primary,-37.005861,143.135913,2,Outer Regional,Pyrenees (S)
2020,Lysterfield Primary School,LYSTERFIELD,Government,Primary,-37.911598,145.276229,0,Major Cities,Knox (C)
2020,Winton Primary School,WINTON,Government,Primary,-36.51633,146.081337,1,Inner Regional,Benalla (RC)
2020,Merrigum Primary School,MERRIGUM,Government,Primary,-36.369324,145.12966,1,Inner Regional,Greater Shepparton (C)
2020,Bethanga Primary School,BETHANGA,Government,Primary,-36.120643,147.09576,1,Inner Regional,Towong (S)
2020,Abbotsford Primary School,ABBOTSFORD,Government,Primary,-37.80906839,144.9987925,0,Major Cities,Yarra (C)
