Calendar Year,ACARA SML ID,AGE ID,School Name,Suburb,State,Postcode,School Sector,School Type,Campus Type,Rolled Reporting Description,School URL,Governing Body,Governing Body URL,Year Range,Geolocation,ICSEA,ICSEA Percentile,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English - Yes (%),Language Background Other Than English - No (%),Language Background Other Than English - Not Stated (%),Boys to Girls Ratio
2020,41325,7666,Normanhurst Boys High School,Normanhurst,NSW,2076,Government,Secondary,School Single Entity,Individual Reporting,https://normanhurstboys.nsw.edu.au/,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Major Cities,1207,99,1,3,13,82,52,57.2,16,12.7,743,0,743,742.7,0,87,13,0,1
2020,41189,5966,Ashfield Boys High School,Ashfield,NSW,2131,Government,Secondary,School Single Entity,Individual Reporting,https://ashfieldbo-h.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Major Cities,1045,68,20,26,29,25,48,54.9,12,9.7,737,0,737,737,1,74,26,0,1
2020,41812,7827,Blacktown Boys High School,Blacktown,NSW,2148,Government,Secondary,School Single Entity,Individual Reporting,https://blacktownb-h.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Major Cities,1040,65,22,23,30,25,48,53,11,11.3,715,0,715,715,2,87,13,0,1
2020,49693,15689,Blackfriars Priory School,Prospect,SA,5082,Catholic,Combined,School Single Entity,Individual Reporting,http://www.bps.sa.edu.au/,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-12,Major Cities,1039,65,22,22,30,26,58,53.3,48,34.9,700,0,700,700,1,44,55,1,1
2020,43500,1387,Holy Cross College,Ryde,NSW,2112,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.holycrosscollege.org,Catholic Schools NSW,https://www.csnsw.catholic.edu.au/,7-Dec,Major Cities,1056,72,13,28,33,26,53,52.6,19,12,698,0,698,697.4,2,54,46,0,1
2020,41154,6463,Randwick Boys High School,Randwick,NSW,2031,Government,Secondary,School Single Entity,Individual Reporting,https://randwickb-h.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Major Cities,1063,74,13,26,32,30,45,48.8,10,8.9,635,0,635,634.9,2,59,41,0,1
2020,43479,1434,Champagnat Catholic College,Maroubra,NSW,2035,Catholic,Secondary,School Single Entity,Individual Reporting,https://champagnatpagewood.catholic.edu.au/,Catholic Schools NSW,https://www.csnsw.catholic.edu.au/,7-Dec,Major Cities,1028,60,19,31,33,17,57,52.6,21,14.8,633,0,633,633,7,23,77,0,1
2020,43472,1373,"De La Salle College, Revesby Heights",Revesby Heights,NSW,2212,Catholic,Secondary,School Single Entity,Individual Reporting,https://www.dlsrevesby.catholic.edu.au/,Catholic Schools NSW,https://www.csnsw.catholic.edu.au/,7-Dec,Major Cities,1055,71,13,30,32,24,54,49.7,19,9.6,628,0,628,628,1,52,48,0,1
2020,42515,9346,Farrer Memorial Agricultural High School,Calala,NSW,2340,Government,Secondary,School Single Entity,Individual Reporting,https://farreragri-h.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Inner Regional,1009,51,23,33,29,16,46,51,65,12.9,613,0,613,613,12,2,98,0,1
2020,41330,7672,Asquith Boys High School,Asquith,NSW,2077,Government,Secondary,School Single Entity,Individual Reporting,https://asquithboy-h.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Major Cities,1050,69,15,31,31,23,46,50.1,9,8.9,586,0,586,584.8,1,21,79,0,1
2020,43689,1963,St Stanislaus' College,Bathurst,NSW,2795,Independent,Secondary,School Head Campus,Rolled Reporting,http://www.stannies.com/,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,7-Dec,Inner Regional,1046,68,13,29,32,25,44,43.4,32,24.4,538,0,538,538,6,7,93,0,1
2020,41560,8535,Liverpool Boys High School,Liverpool,NSW,2170,Government,Secondary,School Single Entity,Individual Reporting,https://liverpoolb-h.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Major Cities,917,13,68,20,10,2,50,49.6,15,8.1,527,0,527,518.8,2,90,10,0,1
2020,41613,6472,Granville Boys High School,Granville,NSW,2142,Government,Secondary,School Single Entity,Individual Reporting,https://granvilleb-h.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Major Cities,929,16,65,20,12,3,48,51.2,13,12.1,497,0,497,496.6,0,98,2,0,1
2020,47979,18083,Moreton Bay Boys' College,Manly West,QLD,4179,Independent,Combined,School Single Entity,Individual Reporting,http://www.mbbc.qld.edu.au,Independent Schools Queensland,https://www.isq.qld.edu.au/,Prep-12,Major Cities,1135,93,2,9,27,61,60,50,54,24.4,495,0,495,495,1,13,19,68,1
2020,41559,6341,Punchbowl Boys High School,Punchbowl,NSW,2196,Government,Secondary,School Single Entity,Individual Reporting,https://punchbowlb-h.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Major Cities,922,14,69,22,8,1,34,45.9,9,8.1,479,0,479,479,0,99,1,0,1
2020,45632,14097,St Mary's College Melbourne,St Kilda East,VIC,3183,Catholic,Secondary,School Head Campus,Rolled Reporting,http://www.cbcstkilda.com/,Catholic Education Commission of Victoria,https://www.cecv.catholic.edu.au/,7-Dec,Major Cities,1073,78,12,26,29,33,49,45.1,25,19.3,474,0,474,474,0,40,60,0,1
2020,43989,5601,Redfield College,Dural,NSW,2158,Independent,Combined,School Single Entity,Individual Reporting,http://www.redfield.nsw.edu.au,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,2-Dec,Major Cities,1109,88,5,14,30,51,39,33.1,51,22.7,469,0,469,469,1,31,69,0,1
2020,43486,1367,"De La Salle Catholic College, Caringbah",Caringbah,NSW,2229,Catholic,Secondary,School Single Entity,Individual Reporting,http://dlscaringbah.catholic.edu.au,Catholic Schools NSW,https://www.csnsw.catholic.edu.au/,7-Oct,Major Cities,1063,74,10,29,35,26,40,34,17,12,456,0,456,456,2,18,82,0,1
2020,41612,6391,Belmore Boys High School,Belmore,NSW,2192,Government,Secondary,School Single Entity,Individual Reporting,https://belmoreboy-h.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Major Cities,944,21,59,25,14,3,32,41.2,9,6.8,431,0,431,431,0,98,2,0,1
2020,46215,1301,Yeshivah College,St Kilda East,VIC,3183,Independent,Combined,School Single Entity,Individual Reporting,http://www.ybr.vic.edu.au,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-12,Major Cities,1090,82,10,20,30,40,39,27.3,65,31.9,423,0,423,422.4,0,26,74,0,1
2020,45631,7869,Simonds Catholic College,West Melbourne,VIC,3003,Catholic,Secondary,School Head Campus,Rolled Reporting,http://www.sccmelb.catholic.edu.au,Catholic Education Commission of Victoria,https://www.cecv.catholic.edu.au/,7-Dec,Major Cities,1019,55,31,22,26,20,48,41.8,19,14,416,0,416,416,1,56,44,0,1
2020,43496,1365,"De La Salle College, Ashfield",Ashfield,NSW,2131,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.dlsashfield.com.au/,Catholic Schools NSW,https://www.csnsw.catholic.edu.au/,7-Dec,Major Cities,1032,62,20,31,33,17,43,40.5,13,8.6,406,0,406,406,3,77,23,0,1
2020,43272,1351,St Paul's Catholic College,Manly,NSW,2095,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.stpaulsdbb.catholic.edu.au,Catholic Schools NSW,https://www.csnsw.catholic.edu.au/,7-Dec,Major Cities,1081,80,7,24,35,34,49,43.9,13,9.1,399,0,399,399,1,17,83,0,1
2020,41564,7795,Birrong Boys High School,Birrong,NSW,2143,Government,Secondary,School Single Entity,Individual Reporting,https://birrongboy-h.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Major Cities,916,12,69,21,9,1,36,38.8,6,6.4,372,0,372,372,2,96,4,0,1
2020,43809,27644,Wollemi College,Werrington,NSW,2747,Independent,Combined,School Single Entity,Individual Reporting,http://www.wollemi.nsw.edu.au/,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,2-Dec,Major Cities,1089,82,10,18,31,41,30,28.5,34,10,363,0,363,363,0,42,58,0,1
2020,41147,6392,Canterbury Boys High School,Canterbury,NSW,2193,Government,Secondary,School Single Entity,Individual Reporting,https://canterburb-h.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Major Cities,982,38,41,29,22,8,34,38.5,11,9.4,356,0,356,356,3,87,13,0,1
2020,46003,1031,St James College,Bentleigh East,VIC,3165,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.sjcbe.catholic.edu.au,Catholic Education Commission of Victoria,https://www.cecv.catholic.edu.au/,7-Oct,Major Cities,1072,77,8,26,36,30,34,32.4,20,15.9,350,0,350,350,1,35,65,0,1
2020,41188,8631,Georges River College Hurstville Boys Campus,Hurstville,NSW,2220,Government,Secondary,School Single Entity,Individual Reporting,https://hurstvillb-h.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,7-Oct,Major Cities,1000,47,36,30,23,11,34,40,9,10.4,346,0,346,346,1,89,11,0,1
2020,41193,8626,James Cook Boys High School,Kogarah,NSW,2217,Government,Secondary,School Single Entity,Individual Reporting,https://jamescookb-h.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Major Cities,997,45,38,28,23,11,28,32.1,8,7,311,0,311,311,3,77,23,0,1
2020,44022,2324,Mosman Church of England Preparatory School,Mosman,NSW,2088,Independent,Primary,School Head Campus,Rolled Reporting,http://www.mosmanprep.nsw.edu.au,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,K-6,Major Cities,1203,99,0,2,11,87,33,28.2,17,13.3,264,0,264,264,0,22,78,0,1
2020,45696,1298,Xavier College,Kew,VIC,3101,Catholic,Combined,School Head Campus,Rolled Reporting,http://www.xavier.vic.edu.au,Catholic Education Commission of Victoria,https://www.cecv.catholic.edu.au/,Prep-12,Major Cities,1160,97,1,5,22,72,241,220.7,170,136,1862,11,1851,1862,0,10,90,0,0.082841031
2020,47914,17247,St Teresa's College,Abergowrie,QLD,4850,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.abergowrie.catholic.edu.au,Queensland Catholic Education Commission,https://qcec.catholic.edu.au/,7-Dec,Remote,683,1,90,9,1,0,26,24.2,40,37,143,0,143,143,100,67,33,0,1
2020,44026,1358,Coogee Boys' Preparatory School,Randwick,NSW,2031,Independent,Primary,School Single Entity,Individual Reporting,http://www.coogeeprep.nsw.edu.au,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,K-6,Major Cities,1132,93,1,6,22,70,10,10,5,3.1,122,0,122,122,0,2,80,18,1
2020,47954,17613,Toogoolawa School,Ormeau,QLD,4208,Independent,Special,School Single Entity,Individual Reporting,http://www.toogoolawa.com.au,Independent Schools Queensland,https://www.isq.qld.edu.au/,3-Oct,Major Cities,897,9,57,30,10,3,8,7,27,23.8,118,0,118,118,14,27,73,0,1
2020,40111,8070,New Town High School,New Town,TAS,7008,Government,Secondary,School Single Entity,Individual Reporting,http://www.schools.education.tas.gov.au/newtownhigh/default.aspx,Department of Education Tasmania,https://www.education.tas.gov.au/,7-Nov,Inner Regional,969,31,43,30,18,9,53,46.9,28,22,665,5,660,656.2,9,14,84,2,0.165413534
2020,52866,86578,Men of Business Academy,Southport,QLD,4215,Independent,Special,School Single Entity,Individual Reporting,,Independent Schools Queensland,https://www.isq.qld.edu.au/,11,Major Cities,990,42,34,40,18,7,4,4,9,8,90,0,90,90,4,5,95,0,1
2020,43878,2018,SHORE - Sydney Church of England Grammar School,North Sydney,NSW,2060,Independent,Combined,School Head Campus,Rolled Reporting,https://www.shore.nsw.edu.au/,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,K-12,Major Cities,1171,98,1,4,19,75,184,174.2,95,87.8,1668,18,1650,1668,1,7,93,0,0.052063612
2020,40652,16264,Putland School,Werrington,NSW,2747,Government,Special,School Single Entity,Individual Reporting,https://putland-s.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,U,Major Cities,913,12,54,23,15,8,21,27.7,21,22.5,56,0,56,56,30,47,53,0,1
2020,40649,16188,Girrakool School,Kariong,NSW,2250,Government,Special,School Single Entity,Individual Reporting,https://www.schoolinfrastructure.nsw.gov.au/schools/5/5456.html,Department of Education NSW,https://education.nsw.gov.au/,U,Major Cities,892,8,59,27,11,4,22,24.7,18,19.3,44,0,44,44,32,42,58,0,1
2020,40695,17514,Kamaruka,South Yarra,VIC,3141,Independent,Special,School Head Campus,Rolled Reporting,http://www.kamaruka.vic.edu.au,Independent Schools Victoria,https://www.is.vic.edu.au,3-Oct,Major Cities,,,,,,,10,8.4,15,9.4,44,0,44,44,5,,,,1
2020,42082,22788,HopeTown School,Wyong,NSW,2259,Government,Special,School Single Entity,Individual Reporting,https://hopetown-s.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,U,Major Cities,870,6,74,16,8,3,11,11.2,11,10.4,42,0,42,42,29,5,95,0,1
2020,40367,1411,Knox Grammar School,Wahroonga,NSW,2076,Independent,Combined,School Head Campus,Rolled Reporting,http://www.knox.nsw.edu.au/,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,K-12,Major Cities,1170,98,1,4,17,78,327,299,365,214.2,3101,77,3024,3101,1,24,55,21,0.012502171
2020,46280,3128,Frank Dando Sports Academy,Ashwood,VIC,3147,Independent,Special,School Single Entity,Individual Reporting,https://www.fdsa.vic.edu.au/,Independent Schools Victoria,https://www.is.vic.edu.au,6-Nov,Major Cities,,,,,,,6,5.6,2,1.4,27,0,27,27,0,,,,1
2020,40725,18125,Lincoln School,Dubbo,NSW,2830,Government,Special,School Single Entity,Individual Reporting,https://lincoln-s.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,U,Inner Regional,822,3,65,18,5,12,6,10.1,7,8.6,22,0,22,22,77,23,77,0,1
2020,41538,17886,Karningul School,Regents Park,NSW,2143,Government,Special,School Single Entity,Individual Reporting,https://karningul-s.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,U,Major Cities,932,16,56,24,12,8,5,4.9,5,4.4,20,0,20,20,15,56,44,0,1
2020,40691,17434,Induna School,South Grafton,NSW,2460,Government,Special,School Single Entity,Individual Reporting,https://induna-s.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,U,Inner Regional,821,3,61,23,16,0,8,10.8,10,9.4,17,0,17,17,53,0,100,0,1
2020,42687,16221,Kandeer School,North Albury,NSW,2640,Government,Special,School Single Entity,Individual Reporting,https://kandeer-s.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,U,Inner Regional,907,10,64,16,15,5,4,5.9,6,4.9,16,0,16,16,19,0,100,0,1
2020,46376,17945,Yesodei HaTorah College,Elwood,VIC,3184,Independent,Combined,School Head Campus,Rolled Reporting,,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-12,Major Cities,1107,87,7,15,30,48,25,17.9,30,10,167,9,158,167,0,16,84,0,0.094610778
2020,40654,16315,Shepherds Park School,Wagga Wagga,NSW,2650,Government,Special,School Single Entity,Individual Reporting,https://shepherds-s.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,U,Inner Regional,909,11,52,28,8,12,9,10.8,9,9.4,14,0,14,14,29,13,87,0,1
2020,40790,26775,Hunter Trade College,Telarah,NSW,2320,Independent,Secondary,School Single Entity,Individual Reporting,http://www.htc.nsw.edu.au,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,11-Dec,Major Cities,990,41,33,41,18,8,17,14.6,20,16.9,237,16,221,236.7,6,2,98,0,0.054852321
2020,49026,245,Wesley College,South Perth,WA,6151,Independent,Combined,School Single Entity,Individual Reporting,http://www.wesley.wa.edu.au,Association of Independent Schools of WA,https://www.ais.wa.edu.au/,PP-12,Major Cities,1145,95,2,8,24,66,121,110.6,129,106.5,1165,86,1079,1165,4,20,80,0,0.01064575
2020,52454,80112,Australian Technology and Agricultural College,North Maclean,QLD,4280,Independent,Secondary,School Single Entity,Individual Reporting,https://atac.qld.edu.au/,Independent Schools Queensland,https://www.isq.qld.edu.au/,10-Dec,Major Cities,998,46,27,35,33,5,2,1.6,2,1.1,12,0,12,12,8,8,92,0,1
2020,40789,26774,Tec-NQ,Douglas,QLD,4814,Independent,Secondary,School Head Campus,Rolled Reporting,http://www.tecnq.com.au,Independent Schools Queensland,https://www.isq.qld.edu.au/,10-Dec,Outer Regional,963,29,33,44,19,4,20,20,33,30,322,25,297,321.1,15,2,98,0,0.035475394
2020,52243,30340,Australian Industry Trade College - Redlands,Cleveland,QLD,4163,Independent,Secondary,School Single Entity,Individual Reporting,https://www.aitc.qld.edu.au/redlands-campus/,Independent Schools Queensland,https://www.isq.qld.edu.au/,10-Dec,Major Cities,1024,58,17,40,31,12,12,12,17,15.6,216,17,199,216,3,9,91,0,0.051183128
2020,46240,3061,Cheshire School,Glen Waverley,VIC,3150,Independent,Special,School Single Entity,Individual Reporting,http://bestchance.org.au/Cheshire/,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-5,Major Cities,,,,,,,4,3.6,8,6.6,23,1,22,23,0,20,80,0,0.47826087
2020,40783,26750,St Patrick's Technical College,Edinburgh North,SA,5113,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.stpatstech.sa.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,11-Dec,Major Cities,1009,50,27,41,24,8,17,16.5,14,10.4,206,18,188,206,0,5,95,0,0.048032703
2020,41798,6348,Niland School,Blackett,NSW,2770,Government,Special,School Single Entity,Individual Reporting,https://niland-s.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,U,Major Cities,789,2,79,13,7,1,9,9.9,9,8,31,2,29,31,39,15,85,0,0.311827957
2020,43916,3049,Warrah Specialist School,Dural,NSW,2158,Independent,Special,School Single Entity,Individual Reporting,http://www.warrahspecialistschool.nsw.edu.au,Association of Independent Schools of NSW,https://www.aisnsw.edu.au/,U,Major Cities,,,,,,,5,4.2,8,4.8,20,1,19,20,0,100,0,0,0.475
2020,47003,52209,Bymount East State School,Bymount,QLD,4455,Government,Primary,School Single Entity,Individual Reporting,http://www.bymounteastss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Remote,,,,,,,1,1,3,1.4,9,0,9,9,0,0,89,11,1
2020,40528,9036,Kotara School,Kotara,NSW,2289,Government,Special,School Single Entity,Individual Reporting,https://kotara-s.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,U,Major Cities,871,6,56,30,10,4,6,7.8,6,8,28,2,26,28,46,7,93,0,0.30952381
2020,52404,30339,Aspect Treetop School,Ashford,SA,5035,Independent,Special,School Single Entity,Individual Reporting,https://www.autismspectrum.org.au/treetop,Association of Independent Schools of SA,https://www.ais.sa.edu.au/,U,Major Cities,1066,76,7,29,31,33,17,15.8,34,14.3,65,6,59,65,0,21,72,8,0.12967033
2020,43670,1660,St Gregory's College Campbelltown,Gregory Hills,NSW,2557,Independent,Combined,School Single Entity,Individual Reporting,http://www.stgregs.nsw.edu.au,Catholic Schools NSW,https://www.csnsw.catholic.edu.au/,K-12,Major Cities,1057,72,9,31,34,26,106,99.9,65,44.9,1327,140,1187,1327,5,4,96,0,0.006343964
2020,40393,3067,The Currajong School,Malvern East,VIC,3145,Independent,Special,School Single Entity,Individual Reporting,http://www.currajong.vic.edu.au,Independent Schools Victoria,https://www.is.vic.edu.au,1-Jun,Major Cities,1116,89,3,14,25,58,8,6.6,17,12.6,44,4,40,44,0,0,100,0,0.181818182
